[LOG] TransitionLogger initialized with ID: 61593d5a-eb80-43d3-9d2e-5859f75737aa
Action: Action(ActionType.PICK, obj=/column1, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column1 with front_270

[INFO] Found 1600 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 4.08 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
Tip distance after pick: 0.019866148202807462
[INFO] Pick action completed successfully.in execution time: 4.08 seconds
[EXEC] Action ActionType.PICK executed in 18.16 seconds
[SUCCESS] Action ActionType.PICK succeeded for object /column1
Action duration: 4.08
reward 4.08
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
Step 2
State fingerprint: frozenset({('/column0', '/region_1'), ('/column1', 'held'), ('/column2', '/region_0')})
policy state State(column0: region_1, column1: held, column2: region_0)
policy value 31.849889823603505
State(column0: region_1, column1: held, column2: region_0)
place_goal_0_right_0
Action: Action(ActionType.PLACE, obj=/column1, slot=/goal_0,grasp=GraspType.RIGHT_0)
[EXEC] Placing at [-0.27499999999999986, 0.8250000000000005, 0.5] with grasp right_0

[INFO] Found 3072 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 6.40 seconds
[INFO] Found a reachable configuration for place action after 1 attempts.
[INFO] Place action completed successfully.
realigning placed object /column1 to target position
[EXEC] Action ActionType.PLACE executed in 40.72 seconds
[SUCCESS] Action ActionType.PLACE succeeded for object /column1
Action duration: 6.3999999999999
reward 6.3999999999999
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
Step 4
State fingerprint: frozenset({('/column0', '/region_1'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: region_1, column1: goal_0, column2: region_0)
policy value 26.493082002007416
State(column0: region_1, column1: goal_0, column2: region_0)
pick_column0_front_270
Action: Action(ActionType.PICK, obj=/column0, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column0 with front_270

[INFO] Found 2752 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 10.68 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
Tip distance after pick: 0.0201627513511755
[INFO] Pick action completed successfully.in execution time: 10.68 seconds
[EXEC] Action ActionType.PICK executed in 34.17 seconds
[SUCCESS] Action ActionType.PICK succeeded for object /column0
Action duration: 10.68
reward 10.68
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
Step 6
State fingerprint: frozenset({('/column0', 'held'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: held, column1: goal_0, column2: region_0)
policy value 14.853901352980765
State(column0: held, column1: goal_0, column2: region_0)
place_goal_2_right_0
Action: Action(ActionType.PLACE, obj=/column0, slot=/goal_2,grasp=GraspType.RIGHT_0)
[EXEC] Placing at [-0.6000000000000001, 0.8250000000000003, 0.5] with grasp right_0

[INFO] Found 1664 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 5.68 seconds
[INFO] Found a reachable configuration for place action after 1 attempts.
[INFO] Place action completed successfully.
realigning placed object /column0 to target position
[EXEC] Action ActionType.PLACE executed in 25.93 seconds
[SUCCESS] Action ActionType.PLACE succeeded for object /column0
Action duration: 5.6799999999999
reward 5.6799999999999
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
Step 8
State fingerprint: frozenset({('/column0', '/goal_2'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: goal_2, column1: goal_0, column2: region_0)
policy value 9.460458854378144
State(column0: goal_2, column1: goal_0, column2: region_0)
pick_column2_front_270
Action: Action(ActionType.PICK, obj=/column2, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column2 with front_270

[INFO] Found 3840 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 6.92 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
Tip distance after pick: 0.02128930686614073
[INFO] Pick action completed successfully.in execution time: 6.92 seconds
[EXEC] Action ActionType.PICK executed in 31.67 seconds
[SUCCESS] Action ActionType.PICK succeeded for object /column2
Action duration: 6.9200000000011
reward 6.9200000000011
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
Step 10
State fingerprint: frozenset({('/column0', '/goal_2'), ('/column1', '/goal_0'), ('/column2', 'held')})
policy state State(column0: goal_2, column1: goal_0, column2: held)
policy value 6.289474931579946
State(column0: goal_2, column1: goal_0, column2: held)
place_goal_1_top_0
Action: Action(ActionType.PLACE, obj=/column2, slot=/goal_1,grasp=GraspType.TOP_0)
[EXEC] Placing at [-0.2749999999999999, 1.0750000000000006, 0.5] with grasp top_0

[INFO] Found 1472 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 12.08 seconds
[INFO] Found a reachable configuration for place action after 1 attempts.
[INFO] Place action completed successfully.
realigning placed object /column2 to target position
[EXEC] Action ActionType.PLACE executed in 31.67 seconds
[SUCCESS] Action ActionType.PLACE succeeded for object /column2
Action duration: 12.080000000002
reward 12.080000000002
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 9
[LOG] Saving episode 9 to episode_00009_61593d5a-eb80-43d3-9d2e-5859f75737aa.yaml
[LOG] Episode saved: rl/dataset/episode_00009_61593d5a-eb80-43d3-9d2e-5859f75737aa.yaml
[LOG] Episode reset
Step 12
State fingerprint: frozenset({('/column0', '/goal_2'), ('/column1', '/goal_0'), ('/column2', '/goal_1')})
policy state State(column0: goal_2, column1: goal_0, column2: goal_1)
policy value 0.0
No valid actions in policy for given state, stopping
Goal achieved: True
Goal region occupancy: ['/column1', '/column2', '/column0']
Number of actions: 6
Total task time: 45.8400000000029 sec
connected to simulation
simulation is explicitly stepped
Joint handles retrieved
State(column0: region_1, column1: region_2, column2: region_0)
Reading in option: pick_column0_top_0
Reading in option: pick_column0_left_0
Reading in option: pick_column0_right_0
Reading in option: pick_column0_front_270
Reading in option: pick_column1_top_0
Reading in option: pick_column1_left_0
Reading in option: pick_column1_right_0
Reading in option: pick_column1_front_270
Reading in option: pick_column2_top_0
Reading in option: pick_column2_left_0
Reading in option: pick_column2_right_0
Reading in option: pick_column2_front_270
Reading in option: place_goal_0_top_0
Reading in option: place_goal_0_left_0
Reading in option: place_goal_0_right_0
Reading in option: place_goal_0_front_270
Reading in option: place_goal_1_top_0
Reading in option: place_goal_1_left_0
Reading in option: place_goal_1_right_0
Reading in option: place_goal_1_front_270
Reading in option: place_goal_2_top_0
Reading in option: place_goal_2_left_0
Reading in option: place_goal_2_right_0
Reading in option: place_goal_2_front_270
Reading in option: place_region_0_top_0
Reading in option: place_region_0_left_0
Reading in option: place_region_0_right_0
Reading in option: place_region_0_front_270
Reading in option: place_region_1_top_0
Reading in option: place_region_1_left_0
Reading in option: place_region_1_right_0
Reading in option: place_region_1_front_270
Reading in option: place_region_2_top_0
Reading in option: place_region_2_left_0
Reading in option: place_region_2_right_0
Reading in option: place_region_2_front_270
Creating MDP...
Synthesising Policy...
Step 0
State fingerprint: frozenset({('/column0', '/region_1'), ('/column1', '/region_2'), ('/column2', '/region_0')})
policy state State(column0: region_1, column1: region_2, column2: region_0)
policy value 36.83386057096233
State(column0: region_1, column1: region_2, column2: region_0)
pick_column1_front_270
Action: Action(ActionType.PICK, obj=/column1, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column1 with front_270

[INFO] Found 1984 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 4.16 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
Tip distance after pick: 0.019805978188183398
[INFO] Pick action completed successfully.in execution time: 4.16 seconds
[EXEC] Action ActionType.PICK executed in 29.94 seconds
[SUCCESS] Action ActionType.PICK succeeded for object /column1
Action duration: 4.16
reward 4.16
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 10
Step 2
State fingerprint: frozenset({('/column0', '/region_1'), ('/column1', 'held'), ('/column2', '/region_0')})
policy state State(column0: region_1, column1: held, column2: region_0)
policy value 31.849889823603505
State(column0: region_1, column1: held, column2: region_0)
place_goal_0_right_0
Action: Action(ActionType.PLACE, obj=/column1, slot=/goal_0,grasp=GraspType.RIGHT_0)
[EXEC] Placing at [-0.27499999999999986, 0.8250000000000005, 0.5] with grasp right_0

[INFO] Found 3200 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 11.00 seconds
[INFO] Found a reachable configuration for place action after 1 attempts.
[INFO] Place action completed successfully.
realigning placed object /column1 to target position
[EXEC] Action ActionType.PLACE executed in 29.91 seconds
[SUCCESS] Action ActionType.PLACE succeeded for object /column1
Action duration: 11.0
reward 11.0
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 10
Step 4
State fingerprint: frozenset({('/column0', '/region_1'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: region_1, column1: goal_0, column2: region_0)
policy value 26.493082002007416
State(column0: region_1, column1: goal_0, column2: region_0)
pick_column0_front_270
Action: Action(ActionType.PICK, obj=/column0, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column0 with front_270

[INFO] Found 1920 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 5.12 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
Tip distance after pick: 0.019929835200777006
[INFO] Pick action completed successfully.in execution time: 5.12 seconds
[EXEC] Action ActionType.PICK executed in 18.39 seconds
[SUCCESS] Action ActionType.PICK succeeded for object /column0
Action duration: 5.1199999999999
reward 5.1199999999999
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 10
Step 6
State fingerprint: frozenset({('/column0', 'held'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: held, column1: goal_0, column2: region_0)
policy value 14.853901352980765
State(column0: held, column1: goal_0, column2: region_0)
place_goal_2_right_0
Action: Action(ActionType.PLACE, obj=/column0, slot=/goal_2,grasp=GraspType.RIGHT_0)
[EXEC] Placing at [-0.6000000000000001, 0.8250000000000003, 0.5] with grasp right_0

[INFO] Found 3328 potential configurations.
[ERROR] Motion failed (collision or invalid path)
[ERROR] Motion result: no_path
[WARN] Failed to find a path to the selected place config on attempt 1.
[WARN] No path found to selected place config, discarding and trying next valid config...
[INFO] Motion completed successfully with result: success,in execution time: 8.48 seconds
[INFO] Found a reachable configuration for place action after 2 attempts.
[INFO] Place action completed successfully.
realigning placed object /column0 to target position
[EXEC] Action ActionType.PLACE executed in 43.44 seconds
[SUCCESS] Action ActionType.PLACE succeeded for object /column0
Action duration: 8.4799999999998
reward 8.4799999999998
[LOG] Transition logged to MongoDB: 61593d5a-eb80-43d3-9d2e-5859f75737aa - Episode 10
Step 8
State fingerprint: frozenset({('/column0', '/goal_2'), ('/column2', '/region_0'), ('/column1', '/goal_0')})
policy state State(column0: goal_2, column1: goal_0, column2: region_0)
policy value 9.460458854378144
State(column0: goal_2, column1: goal_0, column2: region_0)
pick_column2_front_270
Action: Action(ActionType.PICK, obj=/column2, slot=None,grasp=GraspType.FRONT_270)
[EXEC] Picking /column2 with front_270

[INFO] Found 3008 potential configurations.
[INFO] Motion completed successfully with result: success,in execution time: 2.36 seconds
[INFO] Found a reachable configuration for pick action after 1 attempts.
